universe_id,target,logm_mean,logm_std,logm_min,logm_max,logm_median,x_std,y_std,z_std,position_spread,vx_mean,vy_mean,vz_mean,vx_std,vy_std,vz_std,velocity_spread,velocity_norm_mean,velocity_norm_std
LH_236,0.22619999945163727,0.19517018,0.17191187,0.0,1.0,0.16689466,0.3005633,0.28584749,0.23008001,0.2721636,0.40660205,0.4540896,0.5189907,0.10894574,0.15756568,0.20220046,0.15623729,0.83062315,0.16887918
LH_237,0.22100000083446503,0.23235384,0.21685357,0.0,1.0,0.16148776,0.27683413,0.28970373,0.30363008,0.290056,0.662614,0.35467735,0.4526434,0.14134818,0.17525189,0.16692828,0.1611761,0.9089964,0.14839923
LH_238,0.33180001378059387,0.26578262,0.23538223,0.0,1.0,0.19487211,0.26078355,0.28281567,0.3103293,0.28464285,0.4002122,0.425252,0.5688264,0.13816914,0.14957736,0.15329549,0.14701398,0.84193283,0.1438229
LH_239,0.4009999930858612,0.24447389,0.23689823,0.0,1.0,0.14278159,0.29986936,0.24538304,0.33218503,0.29247916,0.42031425,0.49708846,0.68495095,0.14761712,0.20427564,0.13284005,0.16157761,0.9751707,0.15207513
LH_240,0.24379999935626984,0.22196731,0.19971971,0.0,1.0,0.17099294,0.3090488,0.27983335,0.22021542,0.26969922,0.43153277,0.6417935,0.6454926,0.12769277,0.12718932,0.1875899,0.14749067,1.0260636,0.17218061
LH_241,0.1234000027179718,0.19678326,0.19192792,0.0,1.0,0.13286713,0.30403855,0.2852387,0.24626884,0.27851534,0.63367283,0.37980807,0.6586358,0.1318331,0.1499333,0.14058988,0.14078541,1.0092059,0.14396304
LH_242,0.3474000096321106,0.2486146,0.23040846,0.0,1.0,0.17070286,0.26055917,0.2862969,0.3229046,0.2899202,0.4919811,0.49506882,0.5010054,0.14410233,0.123097725,0.19208361,0.15309455,0.88896716,0.14386407
LH_243,0.412200003862381,0.1944349,0.19567136,0.0,1.0,0.12798385,0.2924923,0.22169343,0.2696842,0.26128998,0.52417123,0.5230843,0.5020156,0.15153892,0.20693333,0.15237378,0.170282,0.9314385,0.14770873
LH_244,0.18979999423027039,0.20537566,0.21080211,0.0,1.0,0.12860605,0.32182068,0.28369296,0.26150867,0.28900746,0.4851513,0.44327638,0.51963246,0.16523671,0.18317269,0.1744781,0.17429583,0.87553865,0.16313735
LH_245,0.43220001459121704,0.21049301,0.2103717,0.0,1.0,0.1293293,0.246923,0.25032315,0.33015025,0.2757988,0.5755209,0.6530707,0.5329636,0.21017468,0.16433762,0.19957353,0.19136195,1.0547495,0.20072238
LH_246,0.2313999980688095,0.20004483,0.19864684,0.0,1.0,0.13586354,0.31141362,0.28533646,0.25366038,0.28347015,0.3824176,0.4611483,0.6105913,0.14585541,0.15633048,0.13524687,0.14581092,0.88354963,0.12275024
LH_247,0.19419999420642853,0.21711151,0.2034122,0.0,1.0,0.15664767,0.25904578,0.22816981,0.29455972,0.26059178,0.491427,0.44372436,0.4606871,0.13533159,0.17437156,0.14107469,0.15025927,0.83496636,0.1485856
LH_248,0.15459999442100525,0.20932928,0.20435612,0.0,1.0,0.13962421,0.3054347,0.25102124,0.27169818,0.27605137,0.4828359,0.62396044,0.43117332,0.1376802,0.20948784,0.22343187,0.19019997,0.93928456,0.19716711
LH_249,0.4666000008583069,0.18886928,0.190194,0.0,1.0,0.122740604,0.3074387,0.31168473,0.289997,0.30304015,0.5551369,0.47107667,0.64394987,0.15389894,0.20998892,0.13852549,0.1674711,1.0028813,0.16112137
LH_250,0.12620000541210175,0.28698462,0.2252701,0.0,1.0,0.24164605,0.2829954,0.24385694,0.19867632,0.24184288,0.40799007,0.41669846,0.4467599,0.15856053,0.18402064,0.23165914,0.19141345,0.78731436,0.18026334
LH_251,0.41179999709129333,0.22981359,0.22004673,0.0,1.0,0.16014728,0.2749449,0.33146015,0.33457616,0.31366038,0.3847401,0.5426845,0.5388287,0.16162774,0.17153987,0.16235392,0.16517384,0.8914591,0.14169176
LH_252,0.36340001225471497,0.19300966,0.20546204,0.0,1.0,0.12176035,0.33247906,0.28996947,0.28359622,0.30201492,0.37590814,0.43811646,0.6029093,0.15782726,0.17940073,0.19814254,0.17845683,0.87482435,0.16670161
LH_253,0.27900001406669617,0.20815957,0.20749441,0.0,1.0,0.13999206,0.27490264,0.28916007,0.2890965,0.2843864,0.519933,0.4661209,0.5592505,0.18432267,0.19511989,0.15803066,0.17915773,0.92848784,0.1878582
LH_254,0.4002000093460083,0.22580247,0.19809705,0.0,1.0,0.17109856,0.27611744,0.28704268,0.2679782,0.27704608,0.61409503,0.514313,0.28472856,0.1479321,0.18769157,0.15507004,0.16356456,0.88053644,0.16886559
LH_255,0.3158000111579895,0.2578057,0.22082141,0.0,1.0,0.1925872,0.28856552,0.3199748,0.24149686,0.28334573,0.4783992,0.59147984,0.51336366,0.12931456,0.19215466,0.21004644,0.17717189,0.9534763,0.17579679
LH_256,0.4381999969482422,0.21990128,0.20151171,0.0,1.0,0.16384837,0.2899233,0.26489186,0.3006174,0.28514418,0.49353248,0.640723,0.32780105,0.16144313,0.19775563,0.1627342,0.17397766,0.90531814,0.18332066
LH_257,0.13580000400543213,0.21917133,0.17756358,0.0,1.0,0.1713419,0.28464624,0.28327712,0.26096657,0.27629662,0.6119532,0.5330062,0.5198708,0.16375048,0.1757104,0.18195917,0.17380668,0.9952815,0.17046992
LH_258,0.23100000619888306,0.259659,0.2321053,0.0,1.0,0.20528376,0.2822836,0.24879995,0.29901794,0.2767005,0.5169463,0.47773948,0.5649876,0.17505978,0.17439619,0.21291,0.18745531,0.9425303,0.18085045
LH_259,0.18619999289512634,0.19324514,0.17958419,0.0,1.0,0.14945573,0.31536704,0.3160966,0.27243233,0.30129865,0.55841005,0.55753005,0.60741216,0.17693576,0.11754809,0.1889693,0.16115105,1.0230603,0.16059889
LH_260,0.4025999903678894,0.2932126,0.26210523,0.0,1.0,0.21387307,0.28747922,0.30775622,0.27049884,0.28857812,0.5110061,0.40154773,0.4872536,0.15140581,0.14090973,0.15238468,0.14823341,0.8374318,0.15649997
LH_261,0.3057999908924103,0.16247803,0.16352376,0.0,1.0,0.107467785,0.20999786,0.28056723,0.27939138,0.25665215,0.44615105,0.4798969,0.39960316,0.15457264,0.12859641,0.13154641,0.13823849,0.79327905,0.13220078
LH_262,0.2766000032424927,0.20690605,0.19044401,0.0,1.0,0.1466152,0.26405674,0.24793994,0.21986972,0.24395548,0.38948172,0.5319899,0.6012086,0.13512684,0.15489419,0.1560618,0.14869429,0.9142516,0.16404884
LH_263,0.3677999973297119,0.16280214,0.16226982,0.0,1.0,0.11601076,0.29086474,0.31600198,0.26851442,0.2917937,0.4790718,0.5254616,0.6014328,0.12582886,0.15223356,0.15623575,0.14476605,0.95514786,0.1358355
LH_264,0.3625999987125397,0.23231815,0.20485759,0.0,1.0,0.1520142,0.37488136,0.30481654,0.2546693,0.31145573,0.41602027,0.4171888,0.36413437,0.21367852,0.17369905,0.13963413,0.17567058,0.7325879,0.1958458
LH_265,0.2565999925136566,0.1830378,0.19088289,0.0,1.0,0.11143574,0.2213882,0.32896888,0.2727246,0.27436057,0.6159569,0.6515231,0.4916988,0.17464235,0.121123336,0.15580326,0.15052299,1.0466362,0.1401839
LH_266,0.24779999256134033,0.23898545,0.22833449,0.0,1.0,0.17480166,0.2570208,0.33691493,0.3065521,0.30016264,0.5013062,0.63067687,0.4415354,0.18500544,0.16097252,0.14553441,0.16383745,0.95073813,0.14639375
LH_267,0.11940000206232071,0.23572126,0.20016503,0.0,1.0,0.20319235,0.22616638,0.2566781,0.30079988,0.26121476,0.5231779,0.575299,0.46644917,0.20237131,0.19017741,0.18144724,0.19133198,0.94894415,0.17834942
LH_268,0.29260000586509705,0.22674888,0.2322433,0.0,1.0,0.16413,0.348333,0.26572362,0.31236014,0.30880558,0.5889076,0.5885038,0.5703095,0.15032047,0.19703124,0.15023635,0.16586268,1.0347477,0.17800952
LH_269,0.3529999852180481,0.34121224,0.2530534,0.0,1.0,0.2672703,0.30311206,0.26195735,0.2779246,0.28099802,0.46122837,0.5318377,0.45324615,0.14891931,0.15128537,0.16190478,0.15403648,0.86638534,0.14720342
LH_270,0.11659999936819077,0.25671744,0.19741821,0.0,1.0,0.22489646,0.31287408,0.21574707,0.29341158,0.2740109,0.35744134,0.47477132,0.46465406,0.15515442,0.19544548,0.18246238,0.1776874,0.7927557,0.19020563
LH_271,0.3862000107765198,0.20607299,0.18799244,0.0,1.0,0.1416569,0.25437242,0.20328717,0.3173617,0.25834045,0.4370376,0.4715924,0.48925453,0.16813022,0.18622842,0.20197654,0.18544507,0.84726685,0.19660497
LH_272,0.2809999883174896,0.27805594,0.2536119,0.0,1.0,0.17962523,0.25434384,0.31457123,0.27026746,0.2797275,0.6263618,0.6609133,0.63321435,0.22040515,0.15058894,0.19064698,0.18721367,1.143799,0.17152753
LH_273,0.18299999833106995,0.17683129,0.17353112,0.0,1.0,0.122511044,0.28164014,0.27202094,0.30953565,0.28773224,0.43048534,0.4982559,0.44610366,0.13803653,0.18531698,0.16990592,0.16441981,0.8242115,0.18848068
LH_274,0.2750000059604645,0.28955376,0.25113106,0.0,1.0,0.19446062,0.3371122,0.31014806,0.31002054,0.3190936,0.52000386,0.5391695,0.34888065,0.14731292,0.21628134,0.15716489,0.17358637,0.86064965,0.18784875
LH_275,0.34700000286102295,0.26674458,0.24179429,0.0,1.0,0.17759955,0.33134913,0.29303536,0.3308758,0.3184201,0.4989669,0.47882232,0.55884576,0.17594682,0.1825801,0.15504017,0.17118903,0.92108697,0.17457531
LH_276,0.4458000063896179,0.1947089,0.21848802,0.0,1.0,0.13540253,0.23738071,0.30895165,0.272624,0.27298546,0.47049782,0.56777865,0.5138093,0.15485111,0.16849297,0.16145036,0.16159813,0.92640656,0.16717166
LH_277,0.36059999465942383,0.23047666,0.1971277,0.0,1.0,0.18657473,0.24238884,0.21073236,0.31252986,0.25521702,0.53224635,0.43279377,0.5308366,0.11950646,0.18225302,0.15192844,0.1512293,0.89322746,0.1584587
LH_278,0.15780000388622284,0.22210869,0.18154569,0.0,1.0,0.1722571,0.31496432,0.314576,0.2365852,0.28870848,0.60919595,0.50636965,0.38102028,0.15783949,0.18301675,0.1963297,0.179062,0.91742545,0.16730477
LH_279,0.40939998626708984,0.23171757,0.21438248,0.0,1.0,0.15712467,0.28504077,0.27507052,0.26716882,0.27576002,0.61971545,0.44538352,0.72486514,0.14421955,0.18989494,0.173302,0.16913883,1.0789065,0.17520486
LH_280,0.34139999747276306,0.2428163,0.22088699,0.0,1.0,0.16592404,0.2818452,0.31073737,0.3026245,0.2984024,0.46206865,0.4417857,0.5315758,0.1408998,0.16562083,0.13864814,0.1483896,0.8578644,0.14774899
LH_281,0.28380000591278076,0.24801466,0.2341121,0.0,1.0,0.18110618,0.26143378,0.23489365,0.33000436,0.2754439,0.28451863,0.436246,0.41234905,0.18092111,0.16717464,0.15543869,0.16784482,0.6986854,0.19486652
LH_282,0.4174000024795532,0.18849045,0.21309698,0.0,1.0,0.10816139,0.23825571,0.29561475,0.314991,0.28295383,0.53635144,0.46201906,0.43899345,0.18000866,0.16251947,0.18164788,0.17472534,0.864079,0.19755735
LH_283,0.45820000767707825,0.23999676,0.21553871,0.0,1.0,0.17687657,0.24873734,0.30161586,0.32970375,0.2933523,0.53583044,0.2731048,0.54369414,0.14173537,0.13388875,0.15253589,0.14272,0.8370583,0.13386391
LH_284,0.28299999237060547,0.27501458,0.23973426,0.0,1.0,0.18996736,0.30945075,0.26083544,0.32287118,0.2977191,0.35208476,0.573517,0.48845837,0.1550721,0.17224786,0.22525698,0.1841923,0.8710894,0.19271114
LH_285,0.32100000977516174,0.26684436,0.23526958,0.0,1.0,0.19313902,0.2822237,0.37325,0.32226723,0.32591367,0.5467463,0.49647743,0.59307885,0.1517673,0.20973217,0.17678049,0.17942666,0.98093224,0.18223068
LH_286,0.2757999897003174,0.22664076,0.22434455,0.0,1.0,0.15354368,0.3262767,0.26729923,0.3162053,0.30326042,0.42355812,0.57554114,0.46867606,0.15459484,0.18260197,0.14799756,0.16173147,0.8833976,0.17047381
LH_287,0.43059998750686646,0.28076553,0.2576721,0.0,1.0,0.20333079,0.33018443,0.2817543,0.2547803,0.28890634,0.5339058,0.49162662,0.5808632,0.20049998,0.2055419,0.1952872,0.20044303,0.9773751,0.17168896
LH_288,0.14100000262260437,0.23340577,0.20444375,0.0,1.0,0.16629003,0.26820064,0.3155821,0.24920546,0.27766272,0.52461123,0.5674255,0.52336305,0.17223121,0.20318797,0.16690385,0.18077433,0.96730214,0.18501279
LH_289,0.20739999413490295,0.2476599,0.22819294,0.0,1.0,0.17696223,0.33170724,0.22516221,0.3393219,0.29873046,0.40399617,0.4709726,0.50556624,0.21664406,0.20762962,0.15778178,0.19401848,0.8490679,0.18614161
LH_290,0.37139999866485596,0.21939106,0.21226332,0.0,1.0,0.16478953,0.2671342,0.25212964,0.23057865,0.24994749,0.5637611,0.38437426,0.57651,0.16588035,0.1637266,0.15762945,0.16241212,0.9217259,0.16590679
LH_291,0.3118000030517578,0.20418566,0.22042708,0.0,1.0,0.12189666,0.3114684,0.3006411,0.28782946,0.29997966,0.7131982,0.62892747,0.66082114,0.11088268,0.17678945,0.12406468,0.1372456,1.1763585,0.12652273
LH_292,0.4925999939441681,0.23264484,0.21931176,0.0,1.0,0.1751893,0.28471038,0.27430978,0.30639806,0.28847274,0.49204525,0.7110809,0.3714913,0.16024108,0.14390281,0.15124147,0.15179512,0.96711105,0.14037776
