universe_id,universe_index,snapshot,path,exists,duplicate_count,total_rows,finite_mvir_rows,positive_mvir_rows,valid_builder_rows,omega_m,target_finite,top1000_feasible_without_padding,top1000_padding,top1000_padding_fraction,top1500_feasible_without_padding,top1500_padding,top1500_padding_fraction,top2000_feasible_without_padding,top2000_padding,top2000_padding_fraction
LH_696,696,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_696_hlist_0.20000.list,True,0,2871,2871,2871,2871,0.225,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_696,696,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_696_hlist_0.25000.list,True,0,4562,4562,4562,4562,0.225,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_696,696,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_696_hlist_0.51209.list,True,0,6988,6988,6988,6988,0.225,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_696,696,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_696_hlist_0.75065.list,True,0,6788,6788,6788,6788,0.225,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_696,696,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_696_hlist_1.00000.list,True,0,7053,7053,7053,7053,0.225,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_697,697,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_697_hlist_0.20000.list,True,0,6612,6612,6612,6612,0.3994,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_697,697,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_697_hlist_0.25000.list,True,0,7931,7931,7931,7931,0.3994,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_697,697,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_697_hlist_0.51209.list,True,0,8283,8283,8283,8283,0.3994,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_697,697,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_697_hlist_0.75065.list,True,0,7322,7322,7322,7322,0.3994,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_697,697,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_697_hlist_1.00000.list,True,0,7226,7226,7226,7226,0.3994,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_698,698,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_698_hlist_0.20000.list,True,0,3677,3677,3677,3677,0.2486,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_698,698,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_698_hlist_0.25000.list,True,0,5141,5141,5141,5141,0.2486,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_698,698,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_698_hlist_0.51209.list,True,0,7256,7256,7256,7256,0.2486,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_698,698,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_698_hlist_0.75065.list,True,0,6894,6894,6894,6894,0.2486,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_698,698,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_698_hlist_1.00000.list,True,0,7028,7028,7028,7028,0.2486,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_699,699,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_699_hlist_0.20000.list,True,0,6819,6819,6819,6819,0.395,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_699,699,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_699_hlist_0.25000.list,True,0,7962,7962,7962,7962,0.395,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_699,699,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_699_hlist_0.51209.list,True,0,7382,7382,7382,7382,0.395,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_699,699,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_699_hlist_0.75065.list,True,0,6307,6307,6307,6307,0.395,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_699,699,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_699_hlist_1.00000.list,True,0,6197,6197,6197,6197,0.395,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_700,700,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_700_hlist_0.20000.list,True,0,4502,4502,4502,4502,0.3674,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_700,700,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_700_hlist_0.25000.list,True,0,5991,5991,5991,5991,0.3674,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_700,700,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_700_hlist_0.51209.list,True,0,7865,7865,7865,7865,0.3674,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_700,700,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_700_hlist_0.75065.list,True,0,7181,7181,7181,7181,0.3674,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_700,700,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_700_hlist_1.00000.list,True,0,7145,7145,7145,7145,0.3674,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_701,701,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_701_hlist_0.20000.list,True,0,936,936,936,936,0.1698,True,False,64,0.064000,False,564,0.376000,False,1064,0.532000
LH_701,701,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_701_hlist_0.25000.list,True,0,2171,2171,2171,2171,0.1698,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_701,701,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_701_hlist_0.51209.list,True,0,5589,5589,5589,5589,0.1698,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_701,701,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_701_hlist_0.75065.list,True,0,6254,6254,6254,6254,0.1698,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_701,701,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_701_hlist_1.00000.list,True,0,6930,6930,6930,6930,0.1698,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_702,702,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_702_hlist_0.20000.list,True,0,3042,3042,3042,3042,0.1226,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_702,702,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_702_hlist_0.25000.list,True,0,4174,4174,4174,4174,0.1226,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_702,702,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_702_hlist_0.51209.list,True,0,4984,4984,4984,4984,0.1226,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_702,702,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_702_hlist_0.75065.list,True,0,5006,5006,5006,5006,0.1226,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_702,702,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_702_hlist_1.00000.list,True,0,5518,5518,5518,5518,0.1226,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_703,703,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_703_hlist_0.20000.list,True,0,3375,3375,3375,3375,0.1778,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_703,703,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_703_hlist_0.25000.list,True,0,4691,4691,4691,4691,0.1778,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_703,703,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_703_hlist_0.51209.list,True,0,6280,6280,6280,6280,0.1778,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_703,703,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_703_hlist_0.75065.list,True,0,6115,6115,6115,6115,0.1778,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_703,703,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_703_hlist_1.00000.list,True,0,6385,6385,6385,6385,0.1778,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_704,704,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_704_hlist_0.20000.list,True,0,7867,7867,7867,7867,0.4682,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_704,704,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_704_hlist_0.25000.list,True,0,8730,8730,8730,8730,0.4682,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_704,704,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_704_hlist_0.51209.list,True,0,8390,8390,8390,8390,0.4682,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_704,704,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_704_hlist_0.75065.list,True,0,7258,7258,7258,7258,0.4682,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_704,704,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_704_hlist_1.00000.list,True,0,6789,6789,6789,6789,0.4682,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_705,705,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_705_hlist_0.20000.list,True,0,4673,4673,4673,4673,0.199,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_705,705,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_705_hlist_0.25000.list,True,0,5809,5809,5809,5809,0.199,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_705,705,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_705_hlist_0.51209.list,True,0,6121,6121,6121,6121,0.199,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_705,705,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_705_hlist_0.75065.list,True,0,5923,5923,5923,5923,0.199,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_705,705,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_705_hlist_1.00000.list,True,0,6164,6164,6164,6164,0.199,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_706,706,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_706_hlist_0.20000.list,True,0,3206,3206,3206,3206,0.2354,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_706,706,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_706_hlist_0.25000.list,True,0,4696,4696,4696,4696,0.2354,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_706,706,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_706_hlist_0.51209.list,True,0,7161,7161,7161,7161,0.2354,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_706,706,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_706_hlist_0.75065.list,True,0,6777,6777,6777,6777,0.2354,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_706,706,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_706_hlist_1.00000.list,True,0,7051,7051,7051,7051,0.2354,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_707,707,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_707_hlist_0.20000.list,True,0,6219,6219,6219,6219,0.4514,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_707,707,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_707_hlist_0.25000.list,True,0,7562,7562,7562,7562,0.4514,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_707,707,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_707_hlist_0.51209.list,True,0,8429,8429,8429,8429,0.4514,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_707,707,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_707_hlist_0.75065.list,True,0,7408,7408,7408,7408,0.4514,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_707,707,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_707_hlist_1.00000.list,True,0,7060,7060,7060,7060,0.4514,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_708,708,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_708_hlist_0.20000.list,True,0,6971,6971,6971,6971,0.305,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_708,708,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_708_hlist_0.25000.list,True,0,7881,7881,7881,7881,0.305,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_708,708,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_708_hlist_0.51209.list,True,0,7095,7095,7095,7095,0.305,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_708,708,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_708_hlist_0.75065.list,True,0,6089,6089,6089,6089,0.305,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_708,708,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_708_hlist_1.00000.list,True,0,5948,5948,5948,5948,0.305,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_709,709,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_709_hlist_0.20000.list,True,0,3436,3436,3436,3436,0.3086,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_709,709,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_709_hlist_0.25000.list,True,0,5251,5251,5251,5251,0.3086,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_709,709,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_709_hlist_0.51209.list,True,0,7506,7506,7506,7506,0.3086,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_709,709,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_709_hlist_0.75065.list,True,0,7103,7103,7103,7103,0.3086,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_709,709,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_709_hlist_1.00000.list,True,0,7139,7139,7139,7139,0.3086,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_710,710,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_710_hlist_0.20000.list,True,0,3433,3433,3433,3433,0.3822,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_710,710,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_710_hlist_0.25000.list,True,0,5187,5187,5187,5187,0.3822,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_710,710,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_710_hlist_0.51209.list,True,0,7825,7825,7825,7825,0.3822,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_710,710,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_710_hlist_0.75065.list,True,0,7305,7305,7305,7305,0.3822,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_710,710,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_710_hlist_1.00000.list,True,0,7251,7251,7251,7251,0.3822,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_711,711,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_711_hlist_0.20000.list,True,0,4618,4618,4618,4618,0.2858,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_711,711,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_711_hlist_0.25000.list,True,0,5861,5861,5861,5861,0.2858,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_711,711,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_711_hlist_0.51209.list,True,0,7038,7038,7038,7038,0.2858,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_711,711,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_711_hlist_0.75065.list,True,0,6641,6641,6641,6641,0.2858,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_711,711,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_711_hlist_1.00000.list,True,0,6723,6723,6723,6723,0.2858,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_712,712,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_712_hlist_0.20000.list,True,0,1616,1616,1616,1616,0.1802,True,True,0,0.000000,True,0,0.000000,False,384,0.192000
LH_712,712,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_712_hlist_0.25000.list,True,0,3157,3157,3157,3157,0.1802,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_712,712,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_712_hlist_0.51209.list,True,0,5996,5996,5996,5996,0.1802,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_712,712,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_712_hlist_0.75065.list,True,0,6210,6210,6210,6210,0.1802,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_712,712,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_712_hlist_1.00000.list,True,0,6640,6640,6640,6640,0.1802,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_713,713,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_713_hlist_0.20000.list,True,0,5345,5345,5345,5345,0.4498,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_713,713,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_713_hlist_0.25000.list,True,0,6876,6876,6876,6876,0.4498,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_713,713,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_713_hlist_0.51209.list,True,0,8689,8689,8689,8689,0.4498,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_713,713,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_713_hlist_0.75065.list,True,0,7874,7874,7874,7874,0.4498,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_713,713,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_713_hlist_1.00000.list,True,0,7632,7632,7632,7632,0.4498,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_714,714,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_714_hlist_0.20000.list,True,0,6112,6112,6112,6112,0.487,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_714,714,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_714_hlist_0.25000.list,True,0,7412,7412,7412,7412,0.487,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_714,714,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_714_hlist_0.51209.list,True,0,8272,8272,8272,8272,0.487,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_714,714,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_714_hlist_0.75065.list,True,0,7018,7018,7018,7018,0.487,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_714,714,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_714_hlist_1.00000.list,True,0,6663,6663,6663,6663,0.487,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_715,715,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_715_hlist_0.20000.list,True,0,2069,2069,2069,2069,0.1894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_715,715,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_715_hlist_0.25000.list,True,0,3592,3592,3592,3592,0.1894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_715,715,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_715_hlist_0.51209.list,True,0,6102,6102,6102,6102,0.1894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_715,715,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_715_hlist_0.75065.list,True,0,6226,6226,6226,6226,0.1894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_715,715,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_715_hlist_1.00000.list,True,0,6734,6734,6734,6734,0.1894,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_716,716,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_716_hlist_0.20000.list,True,0,3221,3221,3221,3221,0.1314,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_716,716,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_716_hlist_0.25000.list,True,0,4368,4368,4368,4368,0.1314,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_716,716,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_716_hlist_0.51209.list,True,0,5048,5048,5048,5048,0.1314,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_716,716,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_716_hlist_0.75065.list,True,0,5171,5171,5171,5171,0.1314,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_716,716,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_716_hlist_1.00000.list,True,0,5504,5504,5504,5504,0.1314,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_717,717,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_717_hlist_0.20000.list,True,0,6774,6774,6774,6774,0.4906,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_717,717,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_717_hlist_0.25000.list,True,0,8231,8231,8231,8231,0.4906,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_717,717,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_717_hlist_0.51209.list,True,0,8363,8363,8363,8363,0.4906,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_717,717,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_717_hlist_0.75065.list,True,0,7228,7228,7228,7228,0.4906,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_717,717,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_717_hlist_1.00000.list,True,0,6847,6847,6847,6847,0.4906,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_718,718,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_718_hlist_0.20000.list,True,0,7080,7080,7080,7080,0.469,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_718,718,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_718_hlist_0.25000.list,True,0,8071,8071,8071,8071,0.469,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_718,718,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_718_hlist_0.51209.list,True,0,8513,8513,8513,8513,0.469,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_718,718,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_718_hlist_0.75065.list,True,0,7382,7382,7382,7382,0.469,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_718,718,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_718_hlist_1.00000.list,True,0,7062,7062,7062,7062,0.469,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_719,719,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_719_hlist_0.20000.list,True,0,6613,6613,6613,6613,0.4098,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_719,719,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_719_hlist_0.25000.list,True,0,7727,7727,7727,7727,0.4098,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_719,719,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_719_hlist_0.51209.list,True,0,7943,7943,7943,7943,0.4098,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_719,719,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_719_hlist_0.75065.list,True,0,7006,7006,7006,7006,0.4098,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_719,719,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_719_hlist_1.00000.list,True,0,6901,6901,6901,6901,0.4098,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_720,720,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_720_hlist_0.20000.list,True,0,987,987,987,987,0.1326,True,False,13,0.013000,False,513,0.342000,False,1013,0.506500
LH_720,720,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_720_hlist_0.25000.list,True,0,2180,2180,2180,2180,0.1326,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_720,720,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_720_hlist_0.51209.list,True,0,4837,4837,4837,4837,0.1326,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_720,720,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_720_hlist_0.75065.list,True,0,5456,5456,5456,5456,0.1326,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_720,720,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_720_hlist_1.00000.list,True,0,6060,6060,6060,6060,0.1326,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_721,721,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_721_hlist_0.20000.list,True,0,4004,4004,4004,4004,0.383,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_721,721,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_721_hlist_0.25000.list,True,0,5600,5600,5600,5600,0.383,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_721,721,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_721_hlist_0.51209.list,True,0,8693,8693,8693,8693,0.383,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_721,721,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_721_hlist_0.75065.list,True,0,8191,8191,8191,8191,0.383,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_721,721,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_721_hlist_1.00000.list,True,0,7858,7858,7858,7858,0.383,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_722,722,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_722_hlist_0.20000.list,True,0,7272,7272,7272,7272,0.3206,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_722,722,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_722_hlist_0.25000.list,True,0,7498,7498,7498,7498,0.3206,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_722,722,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_722_hlist_0.51209.list,True,0,6881,6881,6881,6881,0.3206,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_722,722,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_722_hlist_0.75065.list,True,0,6015,6015,6015,6015,0.3206,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_722,722,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_722_hlist_1.00000.list,True,0,6019,6019,6019,6019,0.3206,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_723,723,0.20000,data/raw/CAMELS_SIMBA_1000U/LH_723_hlist_0.20000.list,True,0,265,265,265,265,0.1306,True,False,735,0.735000,False,1235,0.823333,False,1735,0.867500
LH_723,723,0.25000,data/raw/CAMELS_SIMBA_1000U/LH_723_hlist_0.25000.list,True,0,1259,1259,1259,1259,0.1306,True,True,0,0.000000,False,241,0.160667,False,741,0.370500
LH_723,723,0.51209,data/raw/CAMELS_SIMBA_1000U/LH_723_hlist_0.51209.list,True,0,4255,4255,4255,4255,0.1306,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_723,723,0.75065,data/raw/CAMELS_SIMBA_1000U/LH_723_hlist_0.75065.list,True,0,4856,4856,4856,4856,0.1306,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
LH_723,723,1.00000,data/raw/CAMELS_SIMBA_1000U/LH_723_hlist_1.00000.list,True,0,5532,5532,5532,5532,0.1306,True,True,0,0.000000,True,0,0.000000,True,0,0.000000
